SYSTEMNAME;NAME;DESCRIPTION;UNIT;DATATYPE;SIZE_1;MAINNR;BLOCKNR;BLOCKCNT;SUBBLNR;WGNR;WGIND;UPDATEDBY;QUANTITYGROUP;COMMENT;NORMCODE
TCK22_08;TCK22_08;ME_: T° type TcK FEM 22 voie 08;°C;Real;2;0;0;0;0;0;0;A;5;Common;5606
TCK22_09;TCK22_09;ME_: T° type TcK FEM 22 voie 09;°C;Real;2;0;0;0;0;0;0;A;5;Common;5607
TCK22_10;TCK22_10;ME_: T° type TcK FEM 22 voie 10;°C;Real;2;0;0;0;0;0;0;A;5;Common;5608
TCK22_11;TCK22_11;ME_: T° type TcK FEM 22 voie 11;°C;Real;2;0;0;0;0;0;0;A;5;Common;5609
TCK22_12;TCK22_12;ME_: T° type TcK FEM 22 voie 12;°C;Real;2;0;0;0;0;0;0;A;5;Common;5610
TCK22_13;TCK22_13;ME_: T° type TcK FEM 22 voie 13;°C;Real;2;0;0;0;0;0;0;A;5;Common;5611
TCK22_14;TCK22_14;ME_: T° type TcK FEM 22 voie 14;°C;Real;2;0;0;0;0;0;0;A;5;Common;5612
TCK22_15;TCK22_15;ME_: T° type TcK FEM 22 voie 15;°C;Real;2;0;0;0;0;0;0;A;5;Common;5613
TCK22_16;TCK22_16;ME_: T° type TcK FEM 22 voie 16;°C;Real;2;0;0;0;0;0;0;A;5;Common;5614
TCK23_01;TCK23_01;ME_: T° type TcK FEM 23 voie 01;°C;Real;2;0;0;0;0;0;0;A;5;Common;5615
TCK23_02;TCK23_02;ME_: T° type TcK FEM 23 voie 02;°C;Real;2;0;0;0;0;0;0;A;5;Common;5616
TCK23_03;TCK23_03;ME_: T° type TcK FEM 23 voie 03;°C;Real;2;0;0;0;0;0;0;A;5;Common;5617
TCK23_04;TCK23_04;ME_: T° type TcK FEM 23 voie 04;°C;Real;2;0;0;0;0;0;0;A;5;Common;5618
TCK23_05;TCK23_05;ME_: T° type TcK FEM 23 voie 05;°C;Real;2;0;0;0;0;0;0;A;5;Common;5619
TCK23_06;TCK23_06;ME_: T° type TcK FEM 23 voie 06;°C;Real;2;0;0;0;0;0;0;A;5;Common;5620
TCK23_07;TCK23_07;ME_: T° type TcK FEM 23 voie 07;°C;Real;2;0;0;0;0;0;0;A;5;Common;5621
TCK23_08;TCK23_08;ME_: T° type TcK FEM 23 voie 08;°C;Real;2;0;0;0;0;0;0;A;5;Common;5622
TCK23_09;TCK23_09;ME_: T° type TcK FEM 23 voie 09;°C;Real;2;0;0;0;0;0;0;A;5;Common;5623
TCK23_10;TCK23_10;ME_: T° type TcK FEM 23 voie 10;°C;Real;2;0;0;0;0;0;0;A;5;Common;5624
TCK23_11;TCK23_11;ME_: T° type TcK FEM 23 voie 11;°C;Real;2;0;0;0;0;0;0;A;5;Common;5625
TCK23_12;TCK23_12;ME_: T° type TcK FEM 23 voie 12;°C;Real;2;0;0;0;0;0;0;A;5;Common;5626
TCK23_13;TCK23_13;ME_: T° type TcK FEM 23 voie 13;°C;Real;2;0;0;0;0;0;0;A;5;Common;5627
TCK23_14;TCK23_14;ME_: T° type TcK FEM 23 voie 14;°C;Real;2;0;0;0;0;0;0;A;5;Common;5628
TCK23_15;TCK23_15;ME_: T° type TcK FEM 23 voie 15;°C;Real;2;0;0;0;0;0;0;A;5;Common;5629
TCK23_16;TCK23_16;ME_: T° type TcK FEM 23 voie 16;°C;Real;2;0;0;0;0;0;0;A;5;Common;5630
LEV4_PLU;LEV4_PLU;GMP: Levier '+' num. piste 4;0/1;Real;0;0;0;0;0;0;0;A;5;Common;5631
LEV1_MO;LEV1_MO;GMP: Levier '-' num. piste 1;0/1;Real;0;0;0;0;0;0;0;A;5;Common;5632
LEV2_MO;LEV2_MO;GMP: Levier '-' num. piste 2;0/1;Real;0;0;0;0;0;0;0;A;5;Common;5633
LEV3_MO;LEV3_MO;GMP: Levier '-' num. piste 3;0/1;Real;0;0;0;0;0;0;0;A;5;Common;5634
LEV4_MO;LEV4_MO;GMP: Levier '-' num. piste 4;0/1;Real;0;0;0;0;0;0;0;A;5;Common;5635
PAL1_A_P;PAL1_A_P;GMP: Palette '+' ana. piste 1;V;Real;1;0;0;0;0;0;0;A;5;Common;5636
PAL2_A_P;PAL2_A_P;GMP: Palette '+' ana. piste 2;V;Real;1;0;0;0;0;0;0;A;5;Common;5637
PAL1_A_M;PAL1_A_M;GMP: Palette '-' ana. piste 1;V;Real;1;0;0;0;0;0;0;A;5;Common;5638
PAL2_A_M;PAL2_A_M;GMP: Palette '-' ana. piste 2;V;Real;1;0;0;0;0;0;0;A;5;Common;5639
PAL1_A_D;PAL1_A_D;GMP: Palette Déf. ana. piste 1;V;Real;1;0;0;0;0;0;0;A;5;Common;5640
PAL2_A_D;PAL2_A_D;GMP: Palette Déf. ana. piste 2;V;Real;1;0;0;0;0;0;0;A;5;Common;5641
TIP_ANA;TIP_ANA;GMP: Mode Tiptronic ana.;0/1;Real;0;0;0;0;0;0;0;A;5;Common;5642
TIP_DIGI;TIP_DIGI;GMP: Mode Tiptronic num.;0/1;Real;0;0;0;0;0;0;0;A;5;Common;5643
LEV_ANA;LEV_ANA;GMP: Mode levier ana.;0/1;Real;0;0;0;0;0;0;0;A;5;Common;5644
LEV_FVG;LEV_FVG;GMP: Mode Levier ana. num.;0/1;Real;0;0;0;0;0;0;0;A;5;Common;5645
PALETTE;PALETTE;GMP: Présence palette;0/1;Real;0;0;0;0;0;0;0;A;5;Common;5646
LEV_PULS;LEV_PULS;GMP: Largeur d'impulsion levier;ms;Real;0;0;0;0;0;0;0;A;5;Common;5647
SA25;SA25;GMP: sortie ana. levier piste 1;V;Real;1;0;0;0;0;0;0;A;5;Common;5648
SA26;SA26;GMP: sortie ana. levier piste 2;V;Real;1;0;0;0;0;0;0;A;5;Common;5649
SA27;SA27;GMP: sortie ana. palette piste 1;V;Real;1;0;0;0;0;0;0;A;5;Common;5650
SA28;SA28;GMP: sortie ana. palette piste 2;V;Real;1;0;0;0;0;0;0;A;5;Common;5651
SD30;SD30;GMP: sortie numérique piste 1;0/1;Real;0;0;0;0;0;0;0;A;5;Common;5652
SD31;SD31;GMP: sortie numérique piste 2;0/1;Real;0;0;0;0;0;0;0;A;5;Common;5653
SD32;SD32;GMP: sortie numérique piste 3;0/1;Real;0;0;0;0;0;0;0;A;5;Common;5654
SD33;SD33;GMP: sortie numérique piste 4;0/1;Real;0;0;0;0;0;0;0;A;5;Common;5655
PALETT_P;PALETT_P;GMP: Palette '+' num.;0/1;Real;0;0;0;0;0;0;0;A;5;Common;5656
PALETT_M;PALETT_M;GMP: Palette '-' num.;0/1;Real;0;0;0;0;0;0;0;A;5;Common;5657
LEV_DIGI;LEV_DIGI;GMP: Mode Levier num.;0/1;Real;0;0;0;0;0;0;0;A;5;Common;5658
SD36;SD36;GMP: sortie num. TIP piste 1;0/1;Real;0;0;0;0;0;0;0;A;5;Common;5659
SD37;SD37;GMP: sortie num. TIP piste 2;0/1;Real;0;0;0;0;0;0;0;A;5;Common;5660
PT12_01;PT12_01;ME_:T° type PT100 FEM 12 voie 01;°C;Real;2;0;0;0;0;0;0;A;5;Common;5661
PT12_02;PT12_02;ME_:T° type PT100 FEM 12 voie 02;°C;Real;2;0;0;0;0;0;0;A;5;Common;5662
TCK14_13;TCK14_13;ME_: T° type TcK FEM 14 voie 13;°C;Real;2;0;0;0;0;0;0;A;5;Common;5663
TCK14_14;TCK14_14;ME_: T° type TcK FEM 14 voie 14;°C;Real;2;0;0;0;0;0;0;A;5;Common;5664
TCK14_15;TCK14_15;ME_: T° type TcK FEM 14 voie 15;°C;Real;2;0;0;0;0;0;0;A;5;Common;5665
AVVTC;AVVTC;ECU: Max. advance for a camshaft;°;Real;2;0;0;0;0;0;0;A;5;Common;5666
WT_TEMP;WT_TEMP;WT: Carto. wind tunnel;°C;Real;0;0;0;0;0;0;0;A;5;Common;5667
WT_DEWPT;WT_DEWPT;WT: Point de rosée du tunnel;g/kg;Real;1;0;0;0;0;0;0;A;5;Common;5668
WT_FLBYP;WT_FLBYP;WT: Retour position flap bypass;%;Real;1;0;0;0;0;0;0;A;5;Common;5669
WT_FLEXT;WT_FLEXT;WT: Retour pos. flap extraction;%;Real;1;0;0;0;0;0;0;A;5;Common;5670
WT_FLRDR;WT_FLRDR;WT: Retour pos. flap roue droite;%;Real;1;0;0;0;0;0;0;A;5;Common;5671
WT_FLCEN;WT_FLCEN;WT: Retour position flap central;%;Real;1;0;0;0;0;0;0;A;5;Common;5672
WT_FLCAR;WT_FLCAR;WT: Retour position flap carter;%;Real;1;0;0;0;0;0;0;A;5;Common;5673
WT_FLCAL;WT_FLCAL;WT: Retour pos. flap calandre;%;Real;1;0;0;0;0;0;0;A;5;Common;5674
WT_FLRGA;WT_FLRGA;WT: Retour pos. flap roue gauche;%;Real;1;0;0;0;0;0;0;A;5;Common;5675
WT_T_RAD;WT_T_RAD;WT: T° entrée radiateur;°C;Real;1;0;0;0;0;0;0;A;5;Common;5676
WT_FLOWT;WT_FLOWT;WT: Debit Wind Tunnel;m3/h;Real;1;0;0;0;0;0;0;A;5;Common;5677
WT_HYGRO;WT_HYGRO;WT: Mesure Hygro A+H;%;Real;1;0;0;0;0;0;0;A;5;Common;5678
_Q_6779;TCK14_16;ME_: T° type TcK FEM 14 voie 16;°C;Real;2;0;0;0;0;0;0;A;5;Common;5679
_Q_6786;FLP1;ECU: Vxx_fms_flp1;mg/str;Real;3;0;0;0;0;0;0;A;5;Common;5680
_Q_6797;TILP1;ECU: Vxx_fms_esti_ti_lp1;us;Real;1;0;0;0;0;0;0;A;5;Common;5681
_Q_6804;TLP1;ECU: Vxx_fms_tlp1;°;Real;1;0;0;0;0;0;0;A;5;Common;5682
_Q_6811;FLP2;ECU: Vxx_fms_flp2;mg/str;Real;3;0;0;0;0;0;0;A;5;Common;5683
_Q_6818;TILP2;ECU: Vxx_fms_esti_ti_lp2;us;Real;1;0;0;0;0;0;0;A;5;Common;5684
_Q_6825;TLP2;ECU: Vxx_fms_tlp2;°;Real;1;0;0;0;0;0;0;A;5;Common;5685
_Q_6832;TQIRW;ECU: Vxx_tqi_raw;Nm;Real;1;0;0;0;0;0;0;A;5;Common;5686
_Q_6839;TQISK;ECU: Vxx_tqi_smk;Nm;Real;1;0;0;0;0;0;0;A;5;Common;5687
_Q_6846;TQL;ECU: Vxx_eng_tql;Nm;Real;1;0;0;0;0;0;0;A;5;Common;5688
_Q_6853;DIAG;ECU: Vtx_ind_dyn[0];-;Real;0;0;0;0;0;0;0;A;5;Common;5689
_Q_6859;SWRL;ECU: Vxx_swrl_psn_rel;%;Real;0;0;0;0;0;0;0;A;5;Common;5690
_Q_6865;VNTDI;ECU: Vsx_vnt_diag_stt;-;Real;0;0;0;0;0;0;0;A;5;Common;5691
_Q_6871;TQFTR;ECU: Vxx_tq_fuel_typ_rat;-;Real;3;0;0;0;0;0;0;A;5;Common;5692
_Q_6878;IEDAA;ECU: Vxx_iga_efv_degr_a_alco;-;Real;3;0;0;0;0;0;0;A;5;Common;5693
_Q_6885;SIGAC;ECU: Vxx_slow_comb_iga_cor;°;Real;3;0;0;0;0;0;0;A;5;Common;5694
_Q_6892;N01;ECU: Vxx_n;rpm;Real;2;0;0;0;0;0;0;A;5;Common;5695
_Q_6899;TDCP;ECU: Vxx_tdc_per;s;Real;3;0;0;0;0;0;0;A;5;Common;5696
_Q_6906;FEOA;ECU: Vxx_fill_efv_ofs_alco;-;Real;3;0;0;0;0;0;0;A;5;Common;5697
_Q_6913;VATCA;ECU: Vxx_vlv_air_temp_cor_alco;-;Real;3;0;0;0;0;0;0;A;5;Common;5698
_Q_6920;LPEVROFF;ECU: Vbx_lpev_clos;-;Real;0;0;0;0;0;0;0;A;5;Common;5699
_Q_6927;ECVVT;ECU: Vxx_vvtc_ex_angl_sp_nom;°;Real;1;0;0;0;0;0;0;A;5;Common;5700
_Q_6934;FECPT;ECU: Vxx_kd_rich_fac;-;Real;1;0;0;0;0;0;0;A;5;Common;5701
_Q_6941;CSPSC;ECU: Vxx_tq_it_ar_sp;m2;Real;1;0;0;0;0;0;0;A;5;Common;5702
_Q_6948;CSPF;ECU: Vxx_it_ar_sp;m2;Real;1;0;0;0;0;0;0;A;5;Common;5703
_Q_6955;SPAPE;ECU: Vxx_pred_map_efv_it_ar;m2;Real;1;0;0;0;0;0;0;A;5;Common;5704
_Q_6962;PEDAF;ECU: Vbx_acel_pdl_kd;-;Real;0;0;0;0;0;0;0;A;5;Common;5705
_Q_6968;PCAPL;ECU: Vxx_lim_pred_map;mbar;Real;1;0;0;0;0;0;0;A;5;Common;5706
_Q_6975;PCAM;ECU: Vxx_mdl_map;mbar;Real;1;0;0;0;0;0;0;A;5;Common;5707
_Q_6982;RAVA;ECU: Vxx_iga_efy;-;Real;2;0;0;0;0;0;0;A;5;Common;5708
_Q_6989;CMIOP;ECU: Vxx_otl_iga_mv_tqi;_Unit_6587;Real;2;0;0;0;0;0;0;A;5;Common;5709
_Q_6995;CKBR0;ECU: Vtd_fil_acq_knk_cyl[0];-;Real;2;0;0;0;0;0;0;A;5;Common;5710
_Q_7002;CKBR1;ECU: Vtd_fil_acq_knk_cyl[1];-;Real;2;0;0;0;0;0;0;A;5;Common;5711
_Q_7009;CKBR2;ECU: Vtd_fil_acq_knk_cyl[2];-;Real;2;0;0;0;0;0;0;A;5;Common;5712
_Q_7014;CKBR3;ECU: Vtd_fil_acq_knk_cyl[3];-;Real;2;0;0;0;0;0;0;A;5;Common;5713
_Q_7023;CKFL0;ECU: Vtd_fil_knk_noi_cyl[0];-;Real;2;0;0;0;0;0;0;A;5;Common;5714
_Q_7030;CKFL1;ECU: Vtd_fil_knk_noi_cyl[1];-;Real;2;0;0;0;0;0;0;A;5;Common;5715
_Q_7035;CKFL2;ECU: Vtd_fil_knk_noi_cyl[2];-;Real;2;0;0;0;0;0;0;A;5;Common;5716
_Q_7044;CKFL3;ECU: Vtd_fil_knk_noi_cyl[3];-;Real;2;0;0;0;0;0;0;A;5;Common;5717
_Q_7051;KSC0;ECU: Vxx_knk_slow_cor_iga_cyl[0];-;Real;2;0;0;0;0;0;0;A;5;Common;5718
_Q_7056;KSC1;ECU: Vxx_knk_slow_cor_iga_cyl[1];-;Real;2;0;0;0;0;0;0;A;5;Common;5719
_Q_7061;KSC2;ECU: Vxx_knk_slow_cor_iga_cyl[2];-;Real;2;0;0;0;0;0;0;A;5;Common;5720
_Q_7066;KSC3;ECU: Vxx_knk_slow_cor_iga_cyl[3];-;Real;2;0;0;0;0;0;0;A;5;Common;5721
_Q_7079;CKN0;ECU: Vtd_knk_ctr_cyl[0];-;Real;1;0;0;0;0;0;0;A;5;Common;5722
_Q_7084;CKN1;ECU: Vtd_knk_ctr_cyl[1];-;Real;1;0;0;0;0;0;0;A;5;Common;5723
_Q_7089;CKN2;ECU: Vtd_knk_ctr_cyl[2];-;Real;1;0;0;0;0;0;0;A;5;Common;5724
_Q_7094;CKN3;ECU: Vtd_knk_ctr_cyl[3];-;Real;1;0;0;0;0;0;0;A;5;Common;5725
_Q_7107;ALTI_MAP;ECU: Vxx_alti_cor_map_sp;mbar;Real;1;0;0;0;0;0;0;A;5;Common;5726
_Q_7114;PHINJ;ECU: Vxx_inj_clos_angl;°;Real;1;0;0;0;0;0;0;A;5;Common;5727
_Q_7121;COTAR;ECU: Vxx_ti_fuel_typ_rat;-;Real;1;0;0;0;0;0;0;A;5;Common;5728
_Q_7128;KNK_TQ;ECU: Vxx_knk_rel_tq_cor_max;-;Real;2;0;0;0;0;0;0;A;5;Common;5729
_Q_7135;RCMI;ECU: Vxx_tqi_rat_tgt;-;Real;2;0;0;0;0;0;0;A;5;Common;5730
_Q_7142;BACOR;ECU: Vxx_vb_inj_dly_cor;0/1;Real;0;0;0;0;0;0;0;A;5;Common;5731
_Q_7149;FUEL_CHO;ECU: Vsx_fuel_ign_cho;-;Real;1;0;0;0;0;0;0;A;5;Common;5732
_Q_7156;TICOR;ECU: Vxx_prs_dif_ti;hPa;Real;3;0;0;0;0;0;0;A;5;Common;5733
_Q_7163;FIM;ECU: Vxx_fim;mg/str;Real;3;0;0;0;0;0;0;A;5;Common;5734
_Q_7170;FIMSP;ECU: Vxx_fim_sp;mg/str;Real;3;0;0;0;0;0;0;A;5;Common;5735
_Q_7177;AFAIR;ECU: Vxx_air_temp_inj_cor;-;Real;3;0;0;0;0;0;0;A;5;Common;5736
_Q_7184;SPLIT;ECU: Vxx_split_inj_rat;-;Real;2;0;0;0;0;0;0;A;5;Common;5737
_Q_7191;EOI;ECU: Vxx_gdi_inj_clos_angl_nom;°;Real;1;0;0;0;0;0;0;A;5;Common;5738
_Q_7198;EOI2;ECU: Vxx_gdi_inj2_angl_end_comp;°;Real;1;0;0;0;0;0;0;A;5;Common;5739
_Q_7205;SOI;ECU: Vxx_inj1_open_angl_1;°;Real;1;0;0;0;0;0;0;A;5;Common;5740
_Q_7212;FIM1;ECU: Vxx_cyl1_fim1;mg/str;Real;3;0;0;0;0;0;0;A;5;Common;5741
_Q_7219;FIM2;ECU: Vxx_cyl1_fim2;mg/str;Real;3;0;0;0;0;0;0;A;5;Common;5742
_Q_7226;DINJV2;ECU: TI_MES4[PLS_2][0];ms;Real;3;0;0;0;0;0;0;A;5;Common;5743
_Q_7233;VLVT;ECU: Vxx_vlv_air_temp;°C;Real;1;0;0;0;0;0;0;A;5;Common;5744
_Q_6829;AAFI;ECU: Vxx_abs_ang_frst_inj;°;Real;1;0;0;0;0;0;0;A;5;Common;5745
_Q_6836;FWTP2;ECU: Vxx_fms_wish_tp2_angl_abv;°;Real;1;0;0;0;0;0;0;A;5;Common;5746
_Q_5388;ARMAX_1;IND: Angle pente Pcyl max cyl.1;°;Real;3;0;0;0;0;0;0;A;5;Common;5747
_Q_5395;ARMAX_2;IND: Angle pente Pcyl max cyl.2;°;Real;3;0;0;0;0;0;0;A;5;Common;5748
_Q_5402;ARMAX_3;IND: Angle pente Pcyl max cyl.3;°;Real;3;0;0;0;0;0;0;A;5;Common;5749
_Q_5407;ARMAX_4;IND: Angle pente Pcyl max cyl.4;°;Real;3;0;0;0;0;0;0;A;5;Common;5750
_Q_5412;ARMAX_5;IND: Angle pente Pcyl max cyl.5;°;Real;3;0;0;0;0;0;0;A;5;Common;5751
_Q_5417;ARMAX_6;IND: Angle pente Pcyl max cyl.6;°;Real;3;0;0;0;0;0;0;A;5;Common;5752
_Q_5422;CTKNK3_1;IND:Taux cliquetis méth.caracN3%;%;Real;3;0;0;0;0;0;0;A;5;Common;5753
_Q_5427;CTKNK3_2;IND:Taux cliquetis méth.caracN3%;%;Real;3;0;0;0;0;0;0;A;5;Common;5754
_Q_5431;CTKNK3_3;IND:Taux cliquetis méth.caracN3%;%;Real;3;0;0;0;0;0;0;A;5;Common;5755
_Q_5435;CTKNK3_4;IND:Taux cliquetis méth.caracN3%;%;Real;3;0;0;0;0;0;0;A;5;Common;5756
_Q_5439;CTKNK3_5;IND:Taux cliquetis méth.caracN3%;%;Real;3;0;0;0;0;0;0;A;5;Common;5757
_Q_5443;CTKNK3_6;IND:Taux cliquetis méth.caracN3%;%;Real;3;0;0;0;0;0;0;A;5;Common;5758
_Q_5472;KP_MAX_1;IND: Cliquetis max cylindre 1;bar;Real;3;0;0;0;0;0;0;A;5;Common;5759
_Q_5477;KP_MAX_2;IND: Cliquetis max cylindre 2;bar;Real;3;0;0;0;0;0;0;A;5;Common;5760
_Q_5482;KP_MAX_3;IND: Cliquetis max cylindre 3;bar;Real;3;0;0;0;0;0;0;A;5;Common;5761
_Q_5487;KP_MAX_4;IND: Cliquetis max cylindre 4;bar;Real;3;0;0;0;0;0;0;A;5;Common;5762
_Q_5492;KP_MAX_5;IND: Cliquetis max cylindre 5;bar;Real;3;0;0;0;0;0;0;A;5;Common;5763
_Q_5497;KP_MAX_6;IND: Cliquetis max cylindre 6;bar;Real;3;0;0;0;0;0;0;A;5;Common;5764
_Q_5514;RMAX_1;IND: Pente Pcyl max cyl.1;bar/°;Real;3;0;0;0;0;0;0;A;5;Common;5765
_Q_5519;RMAX_2;IND: Pente Pcyl max cyl.2;bar/°;Real;3;0;0;0;0;0;0;A;5;Common;5766
_Q_5523;RMAX_3;IND: Pente Pcyl max cyl.3;bar/°;Real;3;0;0;0;0;0;0;A;5;Common;5767
_Q_5527;RMAX_4;IND: Pente Pcyl max cyl.4;bar/°;Real;3;0;0;0;0;0;0;A;5;Common;5768
_Q_5531;RMAX_5;IND: Pente Pcyl max cyl.5;bar/°;Real;3;0;0;0;0;0;0;A;5;Common;5769
_Q_5539;RMAX_6;IND: Pente Pcyl max cyl.6;bar/°;Real;3;0;0;0;0;0;0;A;5;Common;5770
_Q_5736;CMFROT;IND: Couple moyen de frottement;Nm;Real;2;0;0;0;0;0;0;A;5;Common;5771
_Q_5741;ETALPCYL;IND: Plage étalement PCYL>100b;°;Real;2;0;0;0;0;0;0;A;5;Common;5772
_Q_3915;CENGSTAT;CAN: Back state engine;-;Real;0;0;0;0;0;0;0;A;5;Common;5773
_Q_3921;CCRANKAU;CAN:To energiz starter SentByECM;-;Real;0;0;0;0;0;0;0;A;5;Common;5774
_Q_3927;CPREHEAT;CAN: preheating state;-;Real;0;0;0;0;0;0;0;A;5;Common;5775
_Q_3933;CARCHI;CAN: Detection architecture G3T4;-;Real;0;0;0;0;0;0;0;A;5;Common;5776
ECH_1_3;ECH_1_3;EBH01: Etalon échelle 3 baie 1;ppm;Real;3;0;0;0;0;0;0;A;5;Common;5777
ECH_1_4;ECH_1_4;EBH01: Etalon échelle 4 baie 1;ppm;Real;3;0;0;0;0;0;0;A;5;Common;5778
ECH_1_5;ECH_1_5;EBH01: Etalon échelle 5 baie 1;ppm;Real;3;0;0;0;0;0;0;A;5;Common;5779
ECH_2_3;ECH_2_3;EBH02: Etalon échelle 3 baie 2;ppm;Real;3;0;0;0;0;0;0;A;5;Common;5780
ECH_2_4;ECH_2_4;EBH02: Etalon échelle 3 baie 2;ppm;Real;3;0;0;0;0;0;0;A;5;Common;5781
_Q_4587;ETATOFF;ART: Etat offset créneau d'Av;-;Real;0;0;0;0;0;0;0;A;5;Common;5782
_Q_4593;ETATPHAS;ART: Etat phase sous avance;-;Real;0;0;0;0;0;0;0;A;5;Common;5783
_Q_4599;DEFTH;ART: Défaut thermique;-;Real;0;0;0;0;0;0;0;A;5;Common;5784
_Q_4605;STABHER;ART: Stabilité thermique;-;Real;0;0;0;0;0;0;0;A;5;Common;5785
_Q_4611;VALOFFCR;ART: valeur offset CR;-;Real;2;0;0;0;0;0;0;A;5;Common;5786
_Q_4618;STABGENE;ART: Stabilité général;-;Real;0;0;0;0;0;0;0;A;5;Common;5787
_Q_4624;STABEAL;ART: Stabilité eal;-;Real;0;0;0;0;0;0;0;A;5;Common;5788
_Q_4630;STABN;ART: Stabilité régime;-;Real;0;0;0;0;0;0;0;A;5;Common;5789
_Q_4636;CBRTMOY;ART: C_BRT moyenné;Nm;Real;0;0;0;0;0;0;0;A;5;Common;5790
_Q_4681;TQIEGR;ECU: Vxx_egr_tqi;Nm;Real;2;0;0;0;0;0;0;A;5;Common;5791
_Q_4688;EGAF;ECU: Vxx_pft_egaf;m3/h;Real;2;0;0;0;0;0;0;A;5;Common;5792
_Q_4003;STABCBRT;ART: Stabilité de couple;Nm;Real;0;0;0;0;0;0;0;A;5;Common;5793
_Q_4025;FLAGBTSA;BTSA: état de la mesure BTSA;-;Real;0;0;0;0;0;0;0;A;5;Common;5794
_Q_4031;TMCMDL;BTSA: TMC at 100H send by model;-;Real;3;0;0;0;0;0;0;A;5;Common;5795
StorageError;STOR_ERR;ASTOR: Storage error;0/1;Real;0;0;0;0;0;0;0;A;5;Common;5796
StorageState;STOR_STA;ASTOR: Storage state;0/1;Real;0;0;0;0;0;0;0;A;5;Common;5797
_Q_4049;AIR_DENS;ECU: Vxx_air_dens_in_1;kg/m3;Real;3;0;0;0;0;0;0;A;5;Common;5798
_Q_4056;DOC1_UTP;ECU: Vxx_doc1_utp;°C;Real;1;0;0;0;0;0;0;A;5;Common;5799
_Q_4063;HPEGR;ECU: Vxx_down_egr_cool_temp;°C;Real;1;0;0;0;0;0;0;A;5;Common;5800
_Q_4070;MEFKGH;ECU: Vxx_mef_mdl_kgh_1;kg/h;Real;2;0;0;0;0;0;0;A;5;Common;5801
_Q_4078;TQFIM;ECU: Vxx_tqi_fim_tot;mg/str;Real;2;0;0;0;0;0;0;A;5;Common;5802
_Q_4085;UPDOCPRS;ECU: Vxx_up_doc_prs;hPa;Real;3;0;0;0;0;0;0;A;5;Common;5803
LIBR5804;SIM_PAVT;SIMU: P_AVT issue modèle moteur;bar;Real;3;0;0;0;0;0;0;A;5;Common;5804
LIBR5805;SIM_QAIR;SIMU: Q_air issue modèle moteur;kg/h;Real;2;0;0;0;0;0;0;A;5;Common;5805
LIBR5806;SIM_N;SIMU: N issue modèle moteur;rpm;Real;0;0;0;0;0;0;0;A;5;Common;5806
LIBR5807;SIM_PCOL;SIMU: PCOL issue modèle moteur;bar;Real;3;0;0;0;0;0;0;A;5;Common;5807
LIBR5808;SIM_CBRT;SIMU: CBRT issue modèle moteur;Nm;Real;1;0;0;0;0;0;0;A;5;Common;5808
LIBR5809;SIM_OK;SIMU: retour état modèle moteur;0/1;Real;0;0;0;0;0;0;0;A;5;Common;5809
LIBR5810;SIM_NTUR;SIMU: NTURBO issue modèle moteur;rpm;Real;0;0;0;0;0;0;0;A;5;Common;5810
LIBR5811;SIM_TAPT;SIMU: TAPT issue modèle moteur;°C;Real;1;0;0;0;0;0;0;A;5;Common;5811
LIBR5812;SIM_TAVT;SIMU: TAVT issue modèle moteur;°C;Real;1;0;0;0;0;0;0;A;5;Common;5812
LIBR5813;SIM_TCOL;SIMU: TCOL issue modèle moteur;°C;Real;1;0;0;0;0;0;0;A;5;Common;5813
LIBR5814;SIM_TAPE;SIMU: TAPE issue modèle moteur;°C;Real;1;0;0;0;0;0;0;A;5;Common;5814
LIBR5815;SIM_TAPC;SIMU: TAPC issue modèle moteur;°C;Real;1;0;0;0;0;0;0;A;5;Common;5815
LIBR5816;SIM_TAVC;SIMU: TAVC issue modèle moteur;°C;Real;1;0;0;0;0;0;0;A;5;Common;5816
LIBR5817;SIM_TEE;SIMU: TEE issue modèle moteur;°C;Real;1;0;0;0;0;0;0;A;5;Common;5817
LIBR5818;SIM_THLE;SIMU: THLE issue modèle moteur;°C;Real;1;0;0;0;0;0;0;A;5;Common;5818
LIBR5819;SIM_TSE;SIMU: TSE issue modèle moteur;°C;Real;1;0;0;0;0;0;0;A;5;Common;5819
LIBR5820;SIM_PAPE;SIMU: PAPE issue modèle moteur;bar;Real;4;0;0;0;0;0;0;A;5;Common;5820
LIBR5821;SIM_PAPC;SIMU: PAPC issue modèle moteur;bar;Real;4;0;0;0;0;0;0;A;5;Common;5821
LIBR5822;SIM_PAVC;SIMU: PAVC issue modèle moteur;bar;Real;4;0;0;0;0;0;0;A;5;Common;5822
LIBR5823;SIM_PAPT;SIMU: PAPT issue modèle moteur;bar;Real;4;0;0;0;0;0;0;A;5;Common;5823
LIBR5824;I1_EFF1;PPA: Courant moteur Ph1;A;Real;1;0;0;0;0;0;0;A;5;Common;5824
LIBR5825;I2_EFF1;PPA: Courant moteur Ph2;A;Real;1;0;0;0;0;0;0;A;5;Common;5825
LIBR5826;I3_EFF1;PPA: Courant moteur Ph3;A;Real;1;0;0;0;0;0;0;A;5;Common;5826
LIBR5827;I1_EFF2;PPA: Courant moteur Ph1;A;Real;1;0;0;0;0;0;0;A;5;Common;5827
LIBR5828;I2_EFF2;PPA: Courant moteur Ph2;A;Real;1;0;0;0;0;0;0;A;5;Common;5828
